"So then, G",-1020.17,-1076.43,S
"re : killi",-421.23,-481.81,S
"FREIGHTMAR",-88.45,-78.74,P
"hi one mil",-178.28,-173.77,P
"re : read ",-231.52,-254.84,S
"great week",-428.55,-425.44,P
"corel and ",-420.71,-348.11,P
"fw : black",-159.38,-179.4,S
"day 26 - t",-6.91,-7.16,S
"Nope, a tr",-193.26,-205.16,S
"sum : prog",-2930.42,-3098.11,S
"On Thu, Au",-92.27,-97.41,S
"re : work ",-840.27,-821.36,P
"= ? utf - ",-69.83,-66.31,P
"empty",-8.75,-8.4,P
"re : smoot",-809.22,-875.01,S
"Computer P",-772.86,-721.89,P
"[ ilug ] r",-629.09,-595.81,P
"re : 8 . 1",-459.08,-493.85,S
"no more ne",-378.38,-341.77,P
"Ray Wallac",-49.1,-51.96,S
"gtv ii wee",-558.02,-615.43,S
"this web s",-3758.0,-3560.26,P
"enron / hp",-9.59,-11.82,S
"On Tue, Au",-127.2,-132.71,S
"Your Fully",-725.82,-635.66,P
"photos sel",-468.22,-464.85,P
"fwd : hi p",-714.62,-691.43,P
"you have b",-856.11,-835.14,P
"URL: http:",-64.46,-70.38,S
"we offer a",-2332.7,-2155.82,P
"re : mpr f",-1291.67,-1416.67,S
"crazy site",-79.73,-76.3,P
"I want to ",-917.23,-954.13,S
"intensive ",-163.77,-196.54,S
"rights of ",-246.25,-247.81,S
"Partitioni",-65.78,-72.4,S
"Inn Share ",-219.45,-227.48,S
"re : 3 . 4",-676.08,-781.8,S
"empty",-8.75,-8.4,P
"CNET  Catc",-259.26,-257.03,P
"stuart zis",-68.58,-75.44,S
"lrec 3rd c",-4809.02,-5374.22,S
"inofficial",-324.91,-331.11,S
"empty",-8.75,-8.4,P
"commercial",-6583.16,-6328.73,P
"vacation c",-829.09,-833.07,S
"are you st",-65.23,-60.83,P
"affordable",-304.36,-268.22,P
"i ' m out ",-310.8,-303.18,P
"GAMING ADV",-1792.64,-1699.52,P
"2 nd rev m",-292.07,-322.62,S
"txu fuel c",-28.4,-32.29,S
"Joseph S. ",-137.27,-141.83,S
"fw : produ",-1000.1,-1022.14,S
"On Mon, 26",-132.29,-139.57,S
"[ ilug ] $",-1186.34,-1114.05,P
"empty",-8.75,-8.4,P
"re : netco",-1961.18,-2088.9,S
"q : ' this",-600.83,-632.78,S
"URL: http:",-411.46,-415.83,S
"ua appeal ",-1534.66,-1675.98,S
"Help wante",-267.44,-243.25,P
"= ? utf - ",-98.58,-90.89,P
"As seen on",-377.96,-333.37,P
"fast deliv",-208.31,-192.79,P
"winning no",-1957.88,-1799.26,P
"windows xp",-219.38,-208.63,P
"julie for ",-233.51,-228.57,P
"tonight - ",-92.83,-96.2,S
"position f",-255.14,-267.59,S
"increase y",-373.6,-330.92,P
"re : 5 . 1",-1585.58,-1696.58,S
"[Tim]>> Wh",-343.07,-376.8,S
"Hello, jm@",-570.35,-515.51,P
"Update of ",-306.28,-328.37,S
"confirmati",-129.88,-131.8,S
"empty",-8.75,-8.4,P
"On Sat, 24",-660.53,-706.3,S
"semantics ",-258.82,-295.91,S
"plan 2001 ",-282.95,-303.37,S
"fwd : alms",-201.23,-183.16,P
"impotence ",-482.86,-449.69,P
"ge of the ",-2183.01,-2073.38,P
"this 6 . 3",-37.91,-36.03,P
"hot stock ",-3777.7,-3469.42,P
"avail for ",-511.02,-571.02,S
"take our n",-449.96,-425.69,P
"OK, let's ",-2222.2,-2329.02,S
" REQUEST F",-1072.66,-1008.53,P
"bruceg @ e",-145.29,-137.6,P
"re : inter",-1721.55,-1837.59,S
"colleen su",-342.48,-367.94,S
"twlt 14 : ",-644.75,-799.68,S
"David Near",-557.51,-569.96,S
"= ? utf - ",-130.39,-119.2,P
"empty",-8.75,-8.4,P
"this is ne",-1186.69,-1128.8,P
">Benoit cl",-452.31,-445.76,P
"start date",-79.14,-89.95,S
"finally i ",-190.8,-184.14,P
"newly laun",-373.52,-351.85,P
"report req",-48.77,-49.45,S
"news clip ",-524.41,-595.87,S
"cialis off",-190.36,-181.12,P
"sure Patto",-1818.53,-1862.12,S
"Take Contr",-372.46,-355.79,P
"calpine da",-108.84,-123.1,S
"$ 7 money ",-3887.5,-3734.64,P
"This artic",-9577.55,-9837.75,S
"On Mon, 20",-376.81,-411.18,S
"mail deliv",-609.18,-583.7,P
"URL: http:",-0.5,-0.93,S
"    Date: ",-183.31,-196.25,S
"Shopper Ne",-376.87,-361.54,P
"southern t",-515.41,-547.72,S
"On Mon, 23",-531.88,-539.89,S
"no more ne",-378.38,-341.77,P
"latest upd",-352.64,-391.04,S
"conference",-293.13,-360.07,S
"-----BEGIN",-97.92,-114.98,S
"sec var fo",-394.49,-389.73,P
"schedule c",-605.08,-691.53,S
"fw : pga t",-1580.74,-1762.13,S
"cute karen",-779.68,-718.97,P
"On Fri, Fe",-386.32,-395.57,S
"URL: http:",-353.57,-367.45,S
"[ avfs ] r",-2963.98,-2938.64,P
"mgmt 656 h",-67.41,-72.18,S
"correction",-216.15,-245.64,S
"Kaliteli p",-6.49,-8.98,S
"bite notif",-319.12,-311.25,P
"here ' s a",-34.44,-30.15,P
"use Perl D",-256.36,-275.88,S
"aircard ac",-143.68,-158.96,S
"zdrive 1 .",-1277.1,-1218.34,P
"don ' t lo",-1925.65,-1840.18,P
"the invest",-3675.05,-3359.4,P
"message fr",-451.11,-473.75,S
"Yannick Gi",-861.14,-901.2,S
"2 things -",-1642.96,-1732.93,S
"precios de",-227.63,-209.57,P
"re : fort ",-852.55,-931.64,S
"sum : writ",-8597.75,-9184.7,S
"natural ga",-975.07,-1064.59,S
"As seen on",-377.96,-333.37,P
"job : ling",-1087.44,-1247.77,S
"On Wed, Au",-264.39,-276.07,S
"enron ment",-7379.4,-7663.92,S
"here it is",-109.54,-111.01,S
"On Tue, Au",-235.0,-239.44,S
"emerging s",-47.64,-50.9,S
"empty",-8.75,-8.4,P
"request su",-239.62,-250.81,S
"So much fo",-54.49,-58.02,S
"INTERNATIO",-335.23,-330.93,P
"re : accou",-146.19,-135.99,P
"Razor v1 j",-92.51,-99.79,S
"aep _ hpl ",-450.61,-480.33,S
"URL: http:",-163.03,-161.67,P
"├é┬áYou ca",-590.44,-540.32,P
"internet -",-653.68,-603.99,P
"re : rolex",-883.38,-860.5,P
"goettingen",-669.99,-838.7,S
"Once upon ",-343.96,-365.56,S
"Once upon ",-443.69,-461.49,S
"Thank you ",-366.68,-346.12,P
"The Easies",-537.4,-507.65,P
"autocad 20",-180.76,-176.09,P
"willow tre",-153.3,-161.09,S
"job well d",-203.05,-223.95,S
"you don _ ",-286.28,-266.71,P
"re : inter",-425.27,-481.72,S
"URL: http:",-80.61,-78.99,P
"URL: http:",-0.5,-0.93,S
"just to he",-147.64,-124.76,P
"NFS as a p",-433.35,-443.24,S
"URL: http:",-424.65,-449.5,S
"sap securi",-311.19,-321.53,S
"article : ",-101.87,-113.16,S
"fdisk /mbr",-362.78,-378.41,S
"photoshop ",-371.63,-362.25,P
"petrochem ",-708.39,-776.0,S
"transstatu",-900.67,-931.3,S
"Adult Club",-990.19,-894.52,P
"On Mon, 29",-1268.48,-1341.91,S
"phar . mac",-817.27,-776.13,P
"request su",-198.22,-200.18,S
"Quite inde",-679.3,-709.83,S
"` hello ! ",-105.31,-99.63,P
"Have you t",-76.53,-79.5,S
"empty",-8.75,-8.4,P
"use this a",-20.39,-21.09,S
"top qualit",-232.35,-200.38,P
"job descri",-128.59,-143.82,S
"wall - str",-2739.26,-2510.81,P
"http : / /",-382.08,-349.01,P
"next of ki",-1084.97,-991.25,P
"re : mid -",-1870.91,-2031.59,S
"re : 6 . 1",-376.01,-383.04,S
"constraint",-497.07,-577.97,S
"nom for 2 ",-69.65,-72.53,S
"          ",-1280.03,-1360.92,S
"Once upon ",-283.95,-305.67,S
"Hallo Xxxx",-836.94,-800.81,P
"trend anal",-1445.92,-1545.81,S
"= ? iso - ",-86.84,-81.49,P
"This was j",-67.5,-76.65,S
"Mark Derri",-201.92,-218.73,S
"Does anyon",-106.92,-108.4,S
"re [ 5 ] :",-86.77,-80.04,P
"please , a",-1344.09,-1250.61,P
"bettter co",-353.75,-322.84,P
"waiver of ",-552.07,-583.5,S
"membership",-720.12,-721.34,S
"request fo",-170.28,-185.05,S
"fyi : howa",-311.36,-326.16,S
"a chance t",-230.41,-213.29,P
"cornhusker",-207.85,-251.44,S
"fuck someo",-187.56,-181.21,P
"dba admini",-288.7,-311.08,S
"call for w",-523.05,-509.76,P
"I think th",-835.28,-888.31,S
"the extend",-1093.42,-985.31,P
"re : mec m",-994.79,-1058.93,S
"tolkien 's",-1211.39,-1266.8,S
"On Mon, 20",-211.66,-222.4,S
"tenaska ma",-150.02,-161.19,S
"protect yo",-1488.11,-1406.86,P
"claim your",-1461.18,-1323.33,P
"cp name ch",-194.62,-207.94,S
"I told AT&",-127.62,-126.75,P
"server sol",-441.26,-425.94,P
"male muscl",-485.66,-464.44,P
"On July 21",-306.26,-307.72,S
"cialis , w",-41.53,-40.98,P
"Home Based",-1580.31,-1459.76,P
"new offrr ",-274.43,-253.47,P
"Never Pay ",-1433.24,-1341.49,P
"console - ",-914.12,-1060.46,S
"empty",-8.75,-8.4,P
"Strata jus",-274.36,-291.23,S
"FIND OUT W",-157.81,-144.16,P
"unit for s",-86.3,-93.46,S
"news from ",-2515.83,-2640.58,S
"call for p",-400.46,-487.02,S
"PUBLIC ANN",-435.15,-414.87,P
"On January",-362.24,-336.92,P
"routing of",-361.03,-353.01,P
"Digital Pu",-498.77,-463.93,P
"> Its poss",-170.87,-177.79,S
"delivery s",-79.98,-81.67,S
"resending ",-201.79,-223.8,S
"photoshop ",-222.3,-206.69,P
"re :  snow",-1539.96,-1710.17,S
"french / e",-1001.58,-1050.46,S
"want to ma",-200.15,-185.42,P
"mgmt 656 h",-360.57,-368.58,S
"Buyer's Al",-1433.03,-1396.2,P
"c . l   ai",-157.67,-142.71,P
"> This is ",-64.41,-67.17,S
"On Mon, 9 ",-106.91,-115.49,S
"re : invit",-1454.04,-1558.41,S
"New Web Te",-671.0,-651.24,P
"nathaniel ",-3692.97,-3454.39,P
"URL: http:",-18.74,-18.63,P
"submit 600",-503.79,-486.97,P
"URL: http:",-216.81,-216.5,P
"korean sof",-52.43,-47.83,P
"just relea",-2608.07,-2454.22,P
"pdas - han",-1297.07,-1241.26,P
"At 8:16 AM",-537.88,-583.73,S
"colossus h",-913.52,-830.27,P
"latex and ",-360.47,-386.46,S
"can ' t pl",-718.24,-738.94,S
"URL: http:",-75.57,-79.4,S
"Thanks Pau",-746.56,-792.66,S
"Sorry, Kar",-462.12,-510.69,S
"avail for ",-535.8,-609.45,S
"On Mon, 12",-509.53,-538.37,S
"new books ",-167.73,-218.01,S
"fw : north",-3776.2,-4033.37,S
"Once upon ",-255.37,-280.59,S
"happy chri",-150.05,-138.01,P
"Once upon ",-227.5,-243.75,S
"URL: http:",-718.9,-744.97,S
"charles sh",-282.65,-292.39,S
"The World'",-194.84,-171.26,P
"Surely it ",-1394.11,-1464.32,S
"re [ 8 ] :",-581.64,-527.31,P
"revised av",-113.36,-126.42,S
"google adw",-880.28,-822.38,P
"data valid",-115.7,-129.7,S
"just a qui",-1723.43,-1590.21,P
"disc : the",-3882.2,-4380.21,S
"informatio",-231.63,-228.36,P
"paypal mis",-294.33,-272.68,P
"enron / hp",-68.6,-78.9,S
"tax review",-466.61,-488.8,S
"Ben Hammer",-802.96,-848.16,S
"I like thi",-749.42,-769.66,S
"URL: http:",-0.5,-0.93,S
"re : mid -",-969.48,-1032.6,S
"start date",-208.11,-237.16,S
"language a",-786.02,-930.71,S
"URL: http:",-8.27,-8.47,S
"Hello ~nam",-947.96,-898.61,P
"Foreclosur",-385.47,-349.63,P
"URL: http:",-83.29,-80.45,P
"buy cheap ",-159.99,-137.7,P
"wanted acr",-297.0,-256.13,P
"Smith, Gra",-94.73,-108.51,S
"I've got s",-799.86,-819.82,S
"amazing jo",-462.96,-438.0,P
"dr . presc",-93.2,-81.99,P
"linguistic",-733.52,-858.94,S
"re : var m",-299.79,-323.59,S
"n-ary comp",-1317.78,-1418.55,S
"re : congr",-59.45,-73.93,S
"WET, HORNY",-195.05,-183.55,P
"congestion",-918.93,-965.38,S
"re : mexic",-432.04,-450.82,S
"all graphi",-527.32,-418.55,P
"viagrra sc",-345.58,-320.25,P
"team build",-259.22,-274.87,S
"fw : hbs c",-421.37,-455.75,S
"So then, T",-510.44,-553.16,S
"how does t",-412.32,-380.14,P
"re : golde",-422.94,-451.89,S
"URL: http:",-0.5,-0.93,S
"Tim Peters",-1014.96,-1071.53,S
"furniture ",-75.21,-78.01,S
"customer l",-69.0,-71.97,S
"re : invit",-1968.62,-2144.84,S
"re : 3 . 4",-623.79,-685.52,S
"> On Wed, ",-488.16,-532.39,S
"titles fro",-830.61,-739.85,P
"On Mon, 26",-420.02,-429.78,S
"charity pa",-258.59,-265.45,S
"teaching e",-619.39,-683.49,S
"URL: http:",-90.38,-91.79,S
"micro duro",-291.91,-273.8,P
"infinitesi",-435.71,-396.23,P
"At 10:27 P",-276.39,-304.78,S
"Bryan Feir",-1296.04,-1340.64,S
"fw : hecto",-331.73,-388.64,S
"duke energ",-85.24,-93.76,S
"can i pay ",-196.67,-187.62,P
"new member",-52.57,-52.39,P
"re [ 7 ] :",-2109.93,-1773.35,P
"empty",-8.75,-8.4,P
"re [ 7 ] :",-2146.02,-1808.54,P
"this is is",-169.26,-148.71,P
"fwd : [ sn",-303.46,-286.29,P
"sony centr",-870.13,-813.28,P
"email mark",-342.81,-310.56,P
"enpwer and",-1334.18,-1415.74,S
"case syste",-195.2,-222.98,S
"workshops ",-503.89,-607.18,S
"thankyou l",-375.6,-374.83,P
"On Thu, 20",-321.19,-338.38,S
"special ep",-1201.84,-1321.45,S
"tenaska iv",-111.1,-120.9,S
"dash for p",-1408.76,-1478.5,S
"new reflec",-1949.65,-2166.99,S
"ql 2001 ex",-363.95,-377.23,S
"Dear Sir.F",-1284.86,-1196.22,P
"On Fri, 23",-490.68,-509.28,S
"empty",-8.75,-8.4,P
"re : seism",-1518.21,-1588.93,S
"re : 6 . 1",-3285.91,-3552.21,S
"re : ytter",-538.2,-483.09,P
"I think wh",-1002.7,-1040.83,S
"On Thu, 20",-541.66,-572.7,S
"==========",-87.73,-86.5,P
"avg . mont",-464.28,-489.96,S
"best onlin",-258.43,-229.54,P
"URL: http:",-19.3,-21.21,S
"start date",-755.14,-829.13,S
"empty",-8.75,-8.4,P
"mg intergr",-1379.0,-1477.85,S
"re : hi : ",-472.71,-508.9,S
"reminder o",-2633.29,-2937.57,S
"why should",-175.75,-163.31,P
"a message ",-352.48,-383.07,S
"To: yyyy@n",-509.21,-461.08,P
"empty",-8.75,-8.4,P
"open(http:",-21.51,-20.49,P
"not sure i",-103.2,-98.75,P
"Proven 6 Y",-441.27,-419.44,P
"bounce ske",-848.45,-812.95,P
"thanks to ",-1767.59,-2049.88,S
"On Tue, 20",-723.54,-796.7,S
"= ? iso - ",-131.33,-120.08,P
"In a messa",-146.06,-151.75,S
"christmas ",-480.42,-492.02,S
"savve on y",-323.79,-298.8,P
"cash flows",-525.15,-586.43,S
"correction",-379.12,-452.31,S
"bloomfield",-290.09,-305.08,S
"On Mon, Ju",-353.13,-379.81,S
"syntax wes",-2538.39,-2899.87,S
"originatio",-316.61,-334.2,S
"re : march",-40.01,-47.73,S
"On Tue, 24",-179.9,-187.37,S
"enron / hp",-81.85,-88.73,S
"localized ",-229.58,-205.31,P
"spanish co",-105.37,-110.64,S
"├é┬áIncrea",-825.88,-766.7,P
"start date",-79.14,-89.95,S
"eol data f",-959.06,-1040.15,S
"re : 6 . 1",-153.2,-165.25,S
"On Tue, 23",-148.86,-158.04,S
"Lose weigh",-226.42,-190.36,P
"gas struct",-524.18,-574.68,S
"surfer ale",-91.9,-86.55,P
"hpl nom fo",-19.89,-23.36,S
"JOB SEARCH",-842.98,-828.04,P
"bu , y cia",-170.87,-159.09,P
"east asian",-534.25,-674.57,S
"On Fri, 6 ",-1242.86,-1347.18,S
"new books ",-446.5,-556.5,S
"> `athalon",-460.78,-498.76,S
"innenoct g",-212.42,-208.57,P
"Proulx wro",-227.16,-244.42,S
"Hi,I'm a c",-4708.43,-4399.74,P
"first deri",-209.16,-226.75,S
"re : just ",-1927.29,-1804.59,P
"organizati",-603.12,-680.51,S
"cpuc delay",-205.49,-228.8,S
"I found th",-4259.7,-4393.56,S
"pravas sud",-161.2,-174.81,S
"solve your",-71.56,-63.77,P
"yale worki",-468.74,-550.2,S
"On Wed Aug",-398.69,-424.49,S
"On Tue, 10",-110.88,-116.48,S
"re : ena a",-1559.38,-1700.26,S
"Copyright ",-71.87,-71.24,P
"<!--functi",-249.51,-234.38,P
"summary : ",-6271.22,-6850.45,S
"THE WEEK I",-4018.98,-4093.56,S
"download p",-113.28,-111.49,P
"On Wed, 20",-544.41,-579.1,S
"fw : fsp m",-811.82,-846.01,S
"discounts ",-251.67,-228.89,P
"looking fo",-346.78,-349.89,S
"proposed d",-3244.03,-3501.88,S
"Are you ti",-449.48,-420.96,P
"new oslo o",-116.25,-116.0,P
"teen group",-133.64,-125.75,P
"so excitin",-552.24,-529.56,P
"summary of",-2853.7,-3168.37,S
"On Thu, 20",-541.55,-585.27,S
"On Wed, 24",-495.4,-531.09,S
"west camer",-43.7,-52.09,S
"feedback f",-154.24,-165.87,S
"journal of",-669.28,-831.01,S
"novelty yo",-410.29,-387.18,P
"germanic g",-483.34,-586.72,S
"fwd : tran",-213.18,-214.05,S
"orange cou",-228.14,-209.73,P
"the reason",-665.79,-636.66,P
"we need yo",-172.0,-161.49,P
"cornhusker",-32.37,-38.33,S
"re : ena s",-1775.67,-1879.34,S
"a personal",-6836.52,-6496.47,P
"On Thu, 5 ",-302.78,-321.3,S
"message fr",-546.68,-551.17,S
"felicitaci",-330.92,-305.72,P
"URL: http:",-50.43,-54.7,S
"conf : sal",-865.68,-1008.07,S
"Tom wrote:",-110.01,-123.58,S
"broker cli",-299.52,-310.96,S
"milfs that",-102.3,-88.28,P
"greatest o",-283.7,-246.83,P
"revised re",-87.67,-100.35,S
"URL: http:",-714.09,-727.01,S
"want to bu",-176.67,-176.1,P
"saguaro - ",-304.88,-312.45,S
"New Page 1",-151.13,-134.66,P
"adv : get ",-1472.96,-1369.64,P
"Once upon ",-212.95,-226.56,S
"what she d",-219.86,-209.76,P
"re : tw po",-206.05,-244.01,S
"message 1 ",-378.43,-433.31,S
"re : a 3 a",-1203.09,-1282.62,S
"what ' s g",-176.14,-161.07,P
"empty",-8.75,-8.4,P
"forrester ",-672.04,-698.91,S
"Dear ricar",-148.54,-139.05,P
"http : / /",-382.08,-349.01,P
"sociolingu",-2630.31,-2941.36,S
"your 60 se",-183.58,-170.83,P
"start date",-79.14,-89.95,S
"chairman '",-474.52,-493.31,S
"we need to",-375.4,-376.21,S
"igg call f",-478.55,-536.4,S
"overweight",-399.8,-376.09,P
"├é┬áDear  ",-459.7,-404.19,P
"> > > >>>>",-306.54,-338.93,S
"re : no mo",-0.5,-0.93,S
"URL: http:",-20.47,-23.0,S
"<!-- body ",-4885.36,-4886.2,S
"pre _ ejac",-58.12,-56.76,P
"program : ",-4386.0,-4966.53,S
"Paul Jakma",-490.23,-512.6,S
". . . . . ",-3268.71,-3175.98,P
"fw : fyi d",-199.67,-176.36,P
"mitwpl is ",-461.41,-515.35,S
"phillips p",-146.11,-151.74,S
"job applic",-2620.02,-2890.99,S
"prc stuff ",-271.48,-287.35,S
"fwd : full",-365.38,-332.82,P
"How many R",-507.99,-536.95,S
"re : pogo ",-1233.66,-1341.49,S
"Have tax p",-665.68,-624.94,P
"` go hard ",-153.58,-146.08,P
"transfer -",-126.35,-131.07,S
"transweste",-176.23,-189.31,S
"URL: http:",-108.48,-114.4,S
"re : 2 . 8",-420.35,-468.31,S
"2 jobs : n",-1183.94,-1313.3,S
"new breed ",-1503.83,-1393.99,P
"in the hea",-350.63,-324.56,P
"best mortg",-256.53,-218.32,P
"order 637 ",-451.79,-500.18,S
"enron ment",-13590.59,-14141.01,S
"re : first",-719.86,-819.23,S
"mcdonough ",-422.25,-415.09,P
"URL: http:",-727.77,-730.27,S
"Lets say w",-267.27,-282.94,S
"empty",-8.75,-8.4,P
"http://yor",-1658.67,-1703.01,S
"empty",-8.75,-8.4,P
"empty",-8.75,-8.4,P
"viicodin ,",-102.27,-87.01,P
"URL: http:",-1193.23,-1191.73,P
"philippine",-314.81,-350.24,S
"claim your",-153.87,-140.13,P
">>>>> J ==",-272.16,-293.84,S
"gtv - 2 st",-101.75,-108.27,S
"colloquium",-1072.57,-1185.35,S
"cdnow ship",-895.34,-869.87,P
" >> > Well",-770.76,-820.0,S
"URL: http:",-15.04,-16.99,S
"investor i",-2902.55,-2782.25,P
"industry n",-236.37,-221.38,P
"re : dash ",-409.19,-442.25,S
"job openin",-1927.34,-2130.49,S
"!!!Freak C",-42.82,-35.31,P
"rules 3 . ",-1006.2,-1088.55,S
"BAD MSG:PA",-616.56,-597.03,P
"i ' m a ch",-368.12,-343.75,P
"URL: http:",-98.17,-103.14,S
"creditfixT",-199.54,-187.36,P
"sum : ' th",-3913.88,-4205.76,S
"we ' ll sh",-210.24,-187.34,P
"iatl 14 : ",-90.09,-116.92,S
"well, from",-783.58,-845.55,S
"grants - i",-350.2,-372.09,S
"credit sup",-437.13,-453.27,S
"On Fri, 20",-220.97,-239.56,S
"GLM> Hate-",-2763.1,-2875.82,S
"mans pc ga",-456.76,-412.83,P
"Bart Schae",-1136.97,-1173.64,S
"dumb blond",-150.03,-152.07,S
"get great ",-121.75,-106.95,P
"fw : urgen",-597.4,-626.23,S
"breaking n",-2969.37,-2802.78,P
"spanish in",-1019.25,-1176.81,S
"Norton ADT",-592.47,-542.1,P
"re : weath",-935.88,-981.85,S
"GET HIGH..",-476.85,-429.85,P
"freemortga",-113.18,-98.9,P
"checking a",-295.22,-293.88,P
"urgent ed ",-237.86,-244.09,S
"re [ 10 ] ",-29.03,-34.0,S
"On Wed, Au",-297.78,-316.0,S
"hiv , hiv ",-289.95,-263.59,P
"Yes, the l",-583.83,-602.33,S
"Folks, Som",-236.22,-241.45,S
"applicatio",-268.04,-261.97,P
"Congratula",-608.86,-581.05,P
"re : meter",-1515.68,-1719.81,S
"noram offs",-80.89,-76.63,P
"Um, you've",-631.08,-664.37,S
"edison mis",-787.64,-811.67,S
"├»┬┐┬¢├»┬┐",-643.06,-514.43,P
"= ? iso - ",-132.05,-124.67,P
"mcle semin",-566.7,-554.92,P
"├»┬┐┬¢├»┬┐",-27.19,-25.89,P
"reach new ",-115.53,-114.12,P
"Hi.Dave Cr",-223.65,-245.13,S
"reply requ",-589.09,-599.4,S
"re : var f",-79.92,-90.08,S
"re : video",-255.15,-275.68,S
"get a free",-39.25,-37.43,P
"the moment",-3192.98,-2919.62,P
"Tech Updat",-1749.39,-1789.83,S
" email.  I",-1035.01,-1071.03,S
"urgent hi ",-366.73,-351.86,P
"best pharr",-126.35,-113.26,P
"empty",-8.75,-8.4,P
"california",-1038.78,-1094.13,S
"call for p",-483.85,-566.22,S
"Copyright ",-67.46,-66.61,P
"see to thi",-1409.45,-1327.68,P
"ipa fonts ",-230.0,-265.33,S
"empty",-8.75,-8.4,P
"affordable",-356.71,-336.63,P
"http://yor",-458.99,-467.02,S
"On Thu, Au",-544.32,-560.22,S
"april , as",-188.1,-211.43,S
"SPECIAL SI",-1454.67,-1365.43,P
"tricky bec",-1197.77,-1244.13,S
"re : progr",-429.67,-474.82,S
"Nova Nova ",-114.15,-124.56,S
"child lang",-293.3,-331.09,S
"Rare Virgi",-182.83,-188.29,S
"revision #",-28.76,-34.47,S
"request su",-190.52,-193.76,S
"hi , palio",-134.55,-134.51,P
"taint . or",-357.39,-331.21,P
"continenta",-146.95,-164.67,S
"lexical se",-1975.38,-2353.35,S
"re : gener",-441.39,-483.34,S
"buy viagra",-148.13,-133.27,P
"the whole ",-266.3,-246.5,P
"On Thu, 25",-172.17,-183.09,S
"functional",-1441.56,-1735.51,S
"hiring at ",-199.69,-205.98,S
"george adi",-2238.3,-2281.27,S
"listas fre",-245.4,-241.92,P
"empty",-8.75,-8.4,P
"encycloped",-2172.84,-2582.1,S
"<> Get up ",-327.67,-304.3,P
"ucla dept ",-5343.49,-6055.48,S
"re : have ",-862.89,-931.21,S
"This may b",-315.64,-324.06,S
"MR MABO LO",-986.99,-924.16,P
"hpl books ",-235.29,-241.95,S
"all graphi",-492.76,-392.7,P
"relative m",-258.69,-297.84,S
"asllrp / s",-1024.33,-1201.97,S
"ferne tire",-2592.46,-2431.19,P
"saiba como",-69.67,-59.3,P
"need your ",-193.82,-177.7,P
"perfect lo",-285.94,-249.72,P
"re : 6 . 1",-378.83,-404.58,S
"fw : sep y",-52.02,-61.31,S
"amatuer ma",-216.06,-211.31,P
"Halloechen",-106.73,-109.09,S
"creativity",-812.24,-839.76,S
"job # 1042",-234.99,-242.63,S
"all graphi",-500.77,-394.62,P
"re : risk ",-503.29,-536.54,S
"3 . 417 ci",-944.92,-1101.13,S
"question f",-242.48,-239.57,P
"hi ! * * *",-8796.21,-8294.38,P
"txu fuel c",-73.03,-78.27,S
"accomplish",-6.94,-7.42,S
"Lowest Rat",-335.48,-317.94,P
"united way",-2162.39,-2194.25,S
"davis appo",-2086.49,-2207.29,S
"Lowest rat",-176.74,-159.26,P
"re : corre",-528.02,-595.4,S
"empty",-8.75,-8.4,P
"what happe",-1554.53,-1505.46,P
"i know you",-720.4,-666.81,P
"wholes and",-909.86,-1065.01,S
"it works w",-403.92,-371.36,P
"linguist l",-1380.21,-1502.18,S
"sexually -",-506.03,-478.46,P
"GET FREE A",-103.47,-94.54,P
"empty",-8.75,-8.4,P
"ok, so if ",-255.93,-269.57,S
"crown ener",-784.97,-797.22,S
"re : noms ",-147.7,-163.57,S
"re : netco",-484.72,-525.3,S
"sum : obje",-3563.87,-3981.76,S
"history of",-529.69,-583.91,S
"wip report",-63.8,-68.15,S
"hpl meter ",-279.97,-320.94,S
" Don't get",-1013.03,-908.82,P
"take onlin",-265.8,-250.38,P
"how far ca",-210.22,-203.43,P
"On Tue, 1 ",-341.78,-370.29,S
"keep your ",-1691.87,-1586.02,P
"available ",-2523.9,-2902.39,S
"I just suc",-47.25,-49.75,S
"cheating h",-174.57,-168.44,P
"fw : www .",-570.59,-647.13,S
"toners and",-459.64,-415.11,P
"URL: http:",-799.74,-827.24,S
"instructio",-459.05,-440.82,P
"a sneak pe",-127.59,-120.86,P
"On Mon, 20",-736.46,-768.57,S
"empty",-8.75,-8.4,P
"young done",-460.69,-446.14,P
"yellowish ",-557.36,-495.23,P
"cheapestt ",-62.65,-57.35,P
"eol activi",-86.28,-96.51,S
"summary of",-1939.39,-2185.83,S
"Opportunit",-575.59,-529.78,P
"clear bene",-651.73,-604.22,P
"short posi",-567.54,-607.11,S
"Once we th",-2900.26,-3072.6,S
"what non-l",-221.9,-259.82,S
"revised tr",-771.72,-826.49,S
"computatio",-1300.95,-1534.03,S
"actual num",-300.36,-325.01,S
"congrats s",-8.18,-12.04,S
"accents : ",-3373.1,-3623.63,S
"URL: http:",-151.83,-155.69,S
"Direct Ema",-1819.53,-1730.65,P
"secrets of",-1213.6,-1141.95,P
"producer s",-545.58,-590.35,S
"adjectives",-312.21,-355.46,S
"start date",-79.14,-89.95,S
"ews mid - ",-257.61,-284.35,S
"solid mort",-229.25,-215.67,P
"bilinguali",-2521.86,-2763.4,S
"security a",-379.12,-362.81,P
"your trust",-159.8,-141.5,P
"What I und",-313.45,-317.36,S
">How would",-178.53,-192.98,S
"please gra",-147.41,-146.67,P
"Forwarded-",-318.85,-320.09,S
"monthly we",-123.01,-131.38,S
